scenario,mode,s7Position,s7Closed,zenerPath,zenerFraction,zenerVolt,diodeDropVolt,rectifierDropVolt,seriesOhm,thresholdPeakVolt,thresholdRmsVolt,ueRms,peakVolt,conductionDuty,averageExcessVolt,averageCurrentAmp,peakCurrentAmp,c11SlopeVoltPerSecond
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,1,1.4142135623730951,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,1.25,1.7677669529663689,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,1.5,2.121320343559643,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,1.75,2.4748737341529163,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,2,2.8284271247461903,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,2.25,3.1819805153394642,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,2.5,3.5355339059327378,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,2.75,3.8890872965260117,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,3,4.242640687119286,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,3.25,4.59619407771256,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,3.5,4.949747468305833,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,3.75,5.303300858899107,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,4,5.656854249492381,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,4.25,6.0104076400856545,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,4.5,6.3639610306789285,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,4.75,6.7175144212722016,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,5,7.0710678118654755,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,5.25,7.4246212024587495,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,5.5,7.778174593052023,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,5.75,8.131727983645296,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,6,8.485281374238571,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,6.25,8.838834764831844,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,6.5,9.19238815542512,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,6.75,9.545941546018392,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,7,9.899494936611665,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,7.25,10.25304832720494,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,7.5,10.606601717798213,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,7.75,10.960155108391488,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,8,11.313708498984761,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,8.25,11.667261889578034,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,8.5,12.020815280171309,0,0,0,0,0
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,8.75,12.374368670764582,0.1343094530670268,0.024548617399250485,4.813454392009899e-7,0.000005379777858129069,0.0009626908784019798
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,9,12.727922061357857,0.20080340596330482,0.08391937709622165,0.0000016454779822788559,0.000012312197281526615,0.003290955964557712
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,9.25,13.08147545195113,0.24817610709050242,0.16197229622857798,0.000003175927377030941,0.000019244616704924125,0.006351854754061882
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,9.5,13.435028842544403,0.2862100027124964,0.2538680607201577,0.000004977805112159955,0.000026177036128321638,0.00995561022431991
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,9.75,13.788582233137678,0.3183695234754913,0.356888084824757,0.000006997805584799156,0.00003310945555171918,0.013995611169598313
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,10,14.142135623730951,0.34637782703087505,0.46921550061329514,0.000009200303933594023,0.00004004187497511669,0.018400607867188046
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,10.25,14.495689014324226,0.3712463180362223,0.5895252884443811,0.000011559319381262376,0.00004697429439851424,0.023118638762524752
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,10.5,14.849242404917499,0.39363150964829297,0.7167983241708338,0.000014054869101388897,0.00005390671382191175,0.028109738202777793
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,10.75,15.202795795510772,0.4139895996517523,0.8502220929575904,0.00001667102143054099,0.00006083913324530926,0.03334204286108198
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,11,15.556349186104047,0.4326535986400606,0.9891317938365537,0.0000193947410556187,0.0000677715526687068,0.038789482111237394
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,11.25,15.90990257669732,0.4498758264311946,1.132972712201171,0.000022215151219630805,0.00007470397209210431,0.04443030243926161
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,11.5,16.263455967290593,0.4658531222159993,1.2812748141157437,0.000025123035570896936,0.00008163639151550182,0.05024607114179387
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,11.75,16.61700935788387,0.4807426829773701,1.4336348434662658,0.000028110487126789525,0.00008856881093889942,0.05622097425357905
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,12,16.970562748477143,0.49467248165330313,1.589703269680277,0.0000311706523466721,0.00009550123036229693,0.062341304693344195
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,12.25,17.324116139070416,0.5077483827437803,1.7491745047827019,0.00003429753930946474,0.00010243364978569443,0.06859507861892948
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,12.5,17.67766952966369,0.5200591573465323,1.9117794008482927,0.00003748587060486848,0.00010936606920909194,0.07497174120973696
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,12.75,18.031222920256962,0.5316801130765515,2.0772793842991057,0.00004073096831959031,0.00011629848863248945,0.08146193663918061
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,13,18.38477631085024,0.5426757821439654,2.2454617940098482,0.000044028662627644086,0.00012323090805588705,0.08805732525528817
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,13.25,18.73832970144351,0.5531019518083486,2.416136123391968,0.000047375218105724866,0.00013016332747928456,0.09475043621144973
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,13.5,19.091883092036785,0.563007224932763,2.589130953673465,0.00005076727360144049,0.00013709574690268207,0.10153454720288098
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,13.75,19.445436482630058,0.572434237886595,2.764291424083293,0.00005420179262908418,0.00014402816632607957,0.10840358525816836
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,14,19.79898987322333,0.5814206240509407,2.9414771249273874,0.00005767602205739975,0.00015096058574947708,0.1153520441147995
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,14.25,20.152543263816607,0.5899997853933149,3.1205603278850087,0.00006118745740950998,0.00015789300517287465,0.12237491481901995
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,14.5,20.50609665440988,0.5982015171386785,3.301424488183679,0.00006473381349379763,0.00016482542459627216,0.12946762698759526
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,14.75,20.859650045003153,0.6060525185292642,3.483962968146408,0.00006831299937541976,0.0001717578440196697,0.13662599875083953
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,15,21.213203435596427,0.6135768142088457,3.668077942599584,0.00007192309691371734,0.0001786902634430672,0.14384619382743466
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,15.25,21.5667568261897,0.6207961047256385,3.8536794548930566,0.00007556234225280503,0.00018562268286646471,0.15112468450561006
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,15.5,21.920310216782976,0.6277300602668192,4.040684598573462,0.00007922910977595022,0.00019255510228986228,0.15845821955190045
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,15.75,22.27386360737625,0.6343965685165041,4.229016804594722,0.00008292189812930827,0.0001994875217132598,0.16584379625861653
limiter_high_drop,limiter,drawn_17_to_18,17-18,ZL10 active,1,10,0.7,1.4,51000,12.1,8.555992052357224,16,22.627416997969522,0.6408119451307474,4.418605217718514,0.00008663931799448066,0.0002064199411366573,0.17327863598896132
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,0,0,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,0.25,0.3535533905932738,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,0.5,0.7071067811865476,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,0.75,1.0606601717798214,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,1,1.4142135623730951,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,1.25,1.7677669529663689,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,1.5,2.121320343559643,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,1.75,2.4748737341529163,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,2,2.8284271247461903,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,2.25,3.1819805153394642,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,2.5,3.5355339059327378,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,2.75,3.8890872965260117,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,3,4.242640687119286,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,3.25,4.59619407771256,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,3.5,4.949747468305833,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,3.75,5.303300858899107,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,4,5.656854249492381,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,4.25,6.0104076400856545,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,4.5,6.3639610306789285,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,4.75,6.7175144212722016,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,5,7.0710678118654755,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,5.25,7.4246212024587495,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,5.5,7.778174593052023,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,5.75,8.131727983645296,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,6,8.485281374238571,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,6.25,8.838834764831844,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,6.5,9.19238815542512,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,6.75,9.545941546018392,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,7,9.899494936611665,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,7.25,10.25304832720494,0,0,0,0,0
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,7.5,10.606601717798213,0.1534426318021993,0.031333418970939456,6.143807641360678e-7,0.000006011798388200246,0.0012287615282721355
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,7.75,10.960155108391488,0.22208239008316244,0.0975401137060837,0.0000019125512491388962,0.000012944217811597792,0.0038251024982777922
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,8,11.313708498984761,0.2715479494186347,0.18295352432504403,0.0000035873240063734123,0.0000198766372349953,0.007174648012746825
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,8.25,11.667261889578034,0.31129479082073674,0.282607191319464,0.0000055413174768522355,0.000026809056658392815,0.01108263495370447
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,8.5,12.020815280171309,0.3448401015110504,0.39364903336210416,0.00000771860849729616,0.00003374147608179036,0.01543721699459232
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,8.75,12.374368670764582,0.3739719472828046,0.5141589711095915,0.000010081548453129245,0.00004067389550518787,0.02016309690625849
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,9,12.727922061357857,0.39975360573924534,0.6427342339120407,0.000012602632037490994,0.00004760631492858542,0.025205264074981987
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,9.25,13.08147545195113,0.42288129477688374,0.7782970221989787,0.00001526072592547017,0.00005453873435198293,0.030521451850940337
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,9.5,13.435028842544403,0.4438417677957187,0.9199903257695656,0.000018039025995481678,0.00006147115377538044,0.03607805199096335
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,9.75,13.788582233137678,0.4629918968285459,1.0671154935874656,0.000020923833207597365,0.00006840357319877798,0.04184766641519473
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,10,14.142135623730951,0.48060292529710313,1.2190920522971314,0.0000239037657313163,0.00007533599262217549,0.0478075314626326
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,10.25,14.495689014324226,0.49688691377025396,1.3754304301830464,0.000026969224121236203,0.00008226841204557304,0.0539384482424724
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,10.5,14.849242404917499,0.5120134561379832,1.5357126632299825,0.00003011201300450946,0.00008920083146897055,0.06022402600901892
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,10.75,15.202795795510772,0.526120731942842,1.699578292978316,0.000033325064568202276,0.00009613325089236806,0.06665012913640456
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,11,15.556349186104047,0.5393230885695101,1.8667137808724457,0.000036602230997498933,0.00010306567031576561,0.07320446199499786
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,11.25,15.90990257669732,0.5517164056041173,2.036844384986233,0.00003993812519580849,0.00010999808973916312,0.07987625039161697
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,11.5,16.263455967290593,0.5633819905214821,2.209727809594296,0.00004332799626655482,0.00011693050916256063,0.08665599253310964
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,11.75,16.61700935788387,0.5743894719222086,2.3851491615466935,0.00004676763061856262,0.0001238629285859582,0.09353526123712523
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,12,16.970562748477143,0.5847989904440483,2.562916889542923,0.00005025327234397888,0.00013079534800935572,0.10050654468795776
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,12.25,17.324116139070416,0.5946628862931562,2.742859475704693,0.00005378155834715085,0.00013772776743275323,0.1075631166943017
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,12.5,17.67766952966369,0.6040270186959877,2.924822711796957,0.00005734946493719524,0.00014466018685615074,0.11469892987439048
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,12.75,18.031222920256962,0.6129318113935014,3.1086674359497377,0.00006095426344999486,0.00015159260627954825,0.12190852689998971
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,13,18.38477631085024,0.6214130909831451,3.2942676364405274,0.00006459348306746133,0.00015852502570294584,0.12918696613492264
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,13.25,18.73832970144351,0.6295027663865866,3.4815088511837793,0.00006826487943497606,0.00016545744512634335,0.1365297588699521
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,13.5,19.091883092036785,0.6372293849015239,3.6702868077295596,0.00007196640799469725,0.00017238986454974086,0.1439328159893945
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,13.75,19.445436482630058,0.6446185912646838,3.860506260570342,0.00007569620118765376,0.00017932228397313837,0.15139240237530752
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14,19.79898987322333,0.6516935096861067,4.052079991586048,0.0000794525488546284,0.00018625470339653588,0.1589050977092568
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.25,20.152543263816607,0.65847506411462,4.244927946340515,0.00008323388130079441,0.00019318712281993347,0.1664677626015888
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.5,20.50609665440988,0.6649822485315862,4.438976484247749,0.00008703875459309312,0.00020011954224333098,0.17407750918618622
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.75,20.859650045003153,0.6712323564867729,4.634157724758131,0.00009086583774035551,0.0002070519616667285,0.181731675480711
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15,21.213203435596427,0.6772411771408333,4.830408974962289,0.0000947139014698488,0.000213984381090126,0.1894278029396976
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.25,21.5667568261897,0.6830231635921525,5.027672226586453,0.00009858180836444024,0.0002209168005135235,0.19716361672888047
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.5,21.920310216782976,0.6885915781207095,5.225893712411706,0.00010246850416493541,0.0002278492199369211,0.2049370083298708
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.75,22.27386360737625,0.6939586180915016,5.425023513807919,0.00010637301007466508,0.0002347816393603186,0.21274602014933017
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,16,22.627416997969522,0.6991355255622947,5.625015212417719,0.0001102944159297592,0.00024171405878371612,0.22058883185951841
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0,0,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.25,0.3535533905932738,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.5,0.7071067811865476,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.75,1.0606601717798214,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1,1.4142135623730951,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.25,1.7677669529663689,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.5,2.121320343559643,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.75,2.4748737341529163,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2,2.8284271247461903,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2.25,3.1819805153394642,0,0,0,0,0
